post_id,rugby_ignite_url,team_a,team_b,date,season,home_points,away_points,match_status,competition_name
704,https://rugbyignite.co.za/fixture/2025/parel-vallei-high-school-vs-milnerton-high-school/,Parel Vallei High School,Milnerton High School,2025-05-17,2025,7,20,migrated,
705,https://rugbyignite.co.za/fixture/2025/parel-vallei-high-school-vs-worcester-gymnasium/,Parel Vallei High School,Worcester Gymnasium,2025-07-26,2025,24,21,migrated,
706,https://rugbyignite.co.za/fixture/2025/parel-vallei-high-school-vs-wynberg-boys-high-school/,Parel Vallei High School,Wynberg Boys' High School,2025-08-02,2025,13,59,migrated,
707,https://rugbyignite.co.za/fixture/2025/strand-high-school-vs-hermanus-high-school/,Strand High School,Hermanus High School,2025-05-10,2025,31,20,migrated,
708,https://rugbyignite.co.za/fixture/2025/strand-high-school-vs-brackenfell-high-school/,Strand High School,Brackenfell High School,2025-05-24,2025,17,45,migrated,
709,https://rugbyignite.co.za/fixture/2025/strand-high-school-vs-swartland-high-school/,Strand High School,Swartland High School,2025-07-26,2025,25,29,migrated,
710,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-drostdy/,Tygerberg High School,Drostdy,2025-04-23,2025,21,20,migrated,
711,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-paul-roos-ginmasium/,Tygerberg High School,Paul Roos Gimnasium,2025-04-30,2025,20,49,migrated,
712,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-parel-vallei-high-school/,Tygerberg High School,Parel Vallei High School,2025-05-24,2025,14,42,migrated,
713,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-swartland-high-school/,Tygerberg High School,Swartland High School,2025-05-31,2025,21,17,migrated,
714,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-milnerton-high-school/,Tygerberg High School,Milnerton High School,2025-07-26,2025,12,47,migrated,
715,https://rugbyignite.co.za/fixture/2025/tygerberg-high-school-vs-strand-high-school/,Tygerberg High School,Strand High School,2025-08-09,2025,29,12,migrated,
716,https://rugbyignite.co.za/fixture/2025/charlie-hofmeyr-vs-df-malan/,Charlie Hofmeyr,DF Malan,2025-03-21,2025,19,17,migrated,
717,https://rugbyignite.co.za/fixture/2025/charlie-hofmeyr-vs-strand-high-school/,Charlie Hofmeyr,Strand High School,2025-04-12,2025,19,19,migrated,
718,https://rugbyignite.co.za/fixture/2025/charlie-hofmeyr-vs-hermanus-high-school/,Charlie Hofmeyr,Hermanus High School,2025-08-02,2025,42,27,migrated,
719,https://rugbyignite.co.za/fixture/2025/df-malan-vs-parel-vallei-high-school/,DF Malan,Parel Vallei High School,2025-04-12,2025,10,26,migrated,
721,https://rugbyignite.co.za/fixture/2025/hermanus-high-school-vs-swartland-high-school/,Hermanus High School,Swartland High School,2025-04-26,2025,17,0,migrated,
722,https://rugbyignite.co.za/fixture/2025/swartland-high-school-vs-drostdy/,Swartland High School,Drostdy,2025-05-17,2025,9,61,migrated,
723,https://rugbyignite.co.za/fixture/2025/swartland-high-school-vs-charlie-hofmeyr/,Swartland High School,Charlie Hofmeyr,2025-05-24,2025,18,10,migrated,
724,https://rugbyignite.co.za/fixture/2025/worcester-gymnasium-vs-swartland-high-school/,Worcester Gymnasium,Swartland High School,2025-04-12,2025,65,7,migrated,
725,https://rugbyignite.co.za/fixture/2025/worcester-gymnasium-vs-drostdy/,Worcester Gymnasium,Drostdy,2025-05-31,2025,17,35,migrated,
744,https://rugbyignite.co.za/fixture/2025/grey-college-vs-trio-high-school/,Grey College,Trio High School,2025-02-22,2025,38,10,migrated,
745,https://rugbyignite.co.za/fixture/2025/grey-college-vs-hoer-landbouschool-oakdale/,Grey College,Hoer Landbouschool Oakdale,2025-03-15,2025,25,10,migrated,
749,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-hoerskool-jim-fouche/,Welkom Gimnasium,Hoerskool Jim Fouche,2025-02-22,2025,24,12,migrated,
750,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-grey-college/,Welkom Gimnasium,Grey College,2025-03-08,2025,17,60,migrated,
751,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-sacs/,Welkom Gimnasium,SACS,2025-03-28,2025,21,31,migrated,
752,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-hoerskool-outeniqua/,Welkom Gimnasium,Hoërskool Outeniqua,2025-03-31,2025,24,50,migrated,
753,https://rugbyignite.co.za/fixture/2025/bethlehem-voortrekker-hoerskool/,Welkom Gimnasium,Bethlehem Voortrekker Hoerskool,2025-04-12,2025,24,21,migrated,
754,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-hoerskool-diamantveld/,Welkom Gimnasium,Hoerskool Diamantveld,2025-04-19,2025,33,50,migrated,
755,https://rugbyignite.co.za/fixture/2025/welkom-gimnasium-vs-trio-high-school/,Welkom Gimnasium,Trio High School,2025-05-10,2025,34,30,migrated,
756,https://rugbyignite.co.za/fixture/2025/hoerskool-fichardtpark-vs-hoerskool-diamantveld/,Hoërskool Fichardtpark,Hoerskool Diamantveld,2025-03-01,2025,7,25,migrated,
757,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-affies/,Hoerskool Diamantveld,Afrikaanse Hoër Seunskool,2025-03-08,2025,24,45,migrated,
758,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-witteberg-hoerskool/,Hoerskool Diamantveld,Witteberg Hoerskool,2025-03-15,2025,51,21,migrated,
759,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-pretoria-boys-high-school/,Hoerskool Diamantveld,Pretoria Boys High School,2025-04-17,2025,31,43,migrated,
760,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-maritzburg-college/,Hoerskool Diamantveld,Maritzburg College,2025-05-03,2025,38,31,migrated,Wildeklawer 2025
761,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-hoerskool-sentraal/,Hoerskool Diamantveld,Hoerskool Sentraal,2025-05-21,2025,55,0,migrated,
762,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-hoerskool-jim-fouche/,Hoerskool Diamantveld,Hoerskool Jim Fouche,2025-05-31,2025,47,37,migrated,
763,https://rugbyignite.co.za/fixture/2025/hoerskool-diamantveld-vs-trio-high-school/,Hoerskool Diamantveld,Trio High School,2025-08-02,2025,38,10,migrated,
764,https://rugbyignite.co.za/fixture/2025/hoerskool-fichardtpark-vs-goudveld-hoerskool/,Hoërskool Fichardtpark,Goudveld Hoërskool,2025-03-15,2025,40,0,migrated,
765,https://rugbyignite.co.za/fixture/2025/hoerskool-fichardtpark-vs-hoerskool-diamantveld-2/,Hoërskool Fichardtpark,Hoerskool Diamantveld,2025-05-01,2025,7,25,migrated,
766,https://rugbyignite.co.za/fixture/2025/hoerskool-fichardtpark-vs-bethlehem-voortrekker-hoerskool/,Hoërskool Fichardtpark,Bethlehem Voortrekker Hoerskool,2025-08-02,2025,26,19,migrated,
800,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-dale-college/,Hoërskool Brandwag,Dale College,2025-03-07,2025,16,7,migrated,
801,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-graeme-college/,Hoërskool Brandwag,Graeme College,2025-03-20,2025,27,31,migrated,
802,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-queens-college/,Hoërskool Brandwag,Queen's College,2025-03-22,2025,15,29,migrated,
803,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-kingswood-college/,Hoërskool Brandwag,Kingswood College,2025-05-10,2025,19,7,migrated,
804,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-muir-college/,Hoërskool Brandwag,Muir College,2025-07-26,2025,62,3,migrated,
805,https://rugbyignite.co.za/fixture/2025/hoerskool-brandwag-vs-daniel-pienaar/,Hoërskool Brandwag,Daniel Pienaar,2025-08-16,2025,26,0,migrated,
806,https://rugbyignite.co.za/fixture/2025/dale-college-vs-nico-malan-high-school/,Dale College,Nico Malan High School,2025-03-21,2025,22,24,migrated,
807,https://rugbyignite.co.za/fixture/2025/dale-college-vs-northwood-school/,Dale College,Northwood School,2025-03-29,2025,0,24,migrated,
808,https://rugbyignite.co.za/fixture/2025/dale-college-vs-westville-boys-high-school/,Dale College,Westville Boys' High School,2025-03-31,2025,13,28,migrated,
809,https://rugbyignite.co.za/fixture/2025/dale-college-vs-hoerskool-durbanville/,Dale College,Hoerskool Durbanville,2025-04-17,2025,22,66,migrated,
810,https://rugbyignite.co.za/fixture/2025/kearsney-college-vs-dale-college/,Kearsney College,Dale College,2025-04-19,2025,34,13,migrated,
811,https://rugbyignite.co.za/fixture/2025/dale-college-vs-glenwood-high-school/,Dale College,Glenwood High School,2025-04-21,2025,12,33,migrated,
812,https://rugbyignite.co.za/fixture/2025/dale-college-vs-grey-high-school/,Dale College,Grey High School,2025-04-26,2025,3,43,migrated,
813,https://rugbyignite.co.za/fixture/2025/dale-college-vs-queens-college/,Dale College,Queen's College,2025-05-10,2025,13,21,migrated,
814,https://rugbyignite.co.za/fixture/2025/dale-college-vs-st-andrews-college/,Dale College,St Andrew's College,2025-06-21,2025,21,33,migrated,
815,https://rugbyignite.co.za/fixture/2025/dale-college-vs-graeme-college/,Dale College,Graeme College,2025-08-02,2025,10,17,migrated,
816,https://rugbyignite.co.za/fixture/2025/dale-college-vs-selborne-college/,Dale College,Selborne College,2025-08-09,2025,19,15,migrated,
817,https://rugbyignite.co.za/fixture/2025/dale-college-vs-hudson-park-high-school/,Dale College,Hudson Park High School,2025-08-16,2025,10,16,migrated,
818,https://rugbyignite.co.za/fixture/2025/daniel-pienaar-vs-muir-college/,Daniel Pienaar,Muir College,2025-03-08,2025,28,30,migrated,
819,https://rugbyignite.co.za/fixture/2025/daniel-pienaar-vs-st-charles-college/,Daniel Pienaar,St Charles College,2025-03-31,2025,13,26,migrated,
820,https://rugbyignite.co.za/fixture/2025/daniel-pienaar-vs-hoerskool-brandwag/,Daniel Pienaar,Hoërskool Brandwag,2025-04-26,2025,19,22,migrated,
821,https://rugbyignite.co.za/fixture/2025/daniel-pienaar-vs-brackenfell-high-school/,Daniel Pienaar,Brackenfell High School,2025-04-28,2025,21,26,migrated,
822,https://rugbyignite.co.za/fixture/2025/daniel-pienaar-vs-nico-malan-high-school/,Daniel Pienaar,Nico Malan High School,2025-08-02,2025,8,38,migrated,
823,https://rugbyignite.co.za/fixture/2025/framesby-vs-st-andrews-college/,Framesby,St Andrew's College,2025-03-22,2025,17,46,migrated,
824,https://rugbyignite.co.za/fixture/2025/framesby-vs-hoerskool-diamantveld/,Framesby,Hoerskool Diamantveld,2025-04-01,2025,29,59,migrated,
825,https://rugbyignite.co.za/fixture/2025/framesby-vs-daniel-pienaar/,Framesby,Daniel Pienaar,2025-04-12,2025,52,12,migrated,
826,https://rugbyignite.co.za/fixture/2025/framesby-vs-westville-boys-high-school/,Framesby,Westville Boys' High School,2025-04-17,2025,0,31,migrated,
827,https://rugbyignite.co.za/fixture/2025/hoer-landbouschool-oakdale-vs-framesby/,Hoer Landbouschool Oakdale,Framesby,2025-04-26,2025,75,0,migrated,
828,https://rugbyignite.co.za/fixture/2025/framesby-vs-boland-landbou/,Framesby,Boland Landbou,2025-05-01,2025,5,64,migrated,Wildeklawer 2025
829,https://rugbyignite.co.za/fixture/2025/hoerskool-outeniqua-vs-framesby/,Hoërskool Outeniqua,Framesby,2025-05-24,2025,41,25,migrated,
830,https://rugbyignite.co.za/fixture/2025/framesby-vs-hudson-park-high-school/,Framesby,Hudson Park High School,2025-05-10,2025,46,21,migrated,
831,https://rugbyignite.co.za/fixture/2025/framesby-vs-pearson-high-school/,Framesby,Pearson High School,2025-05-31,2025,19,19,migrated,
832,https://rugbyignite.co.za/fixture/2025/framesby-vs-hoer-landbouskool-marlow/,Framesby,Hoër Landbouskool Marlow,2025-08-16,2025,27,10,migrated,
833,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-daniel-pienaar/,Graeme College,Daniel Pienaar,2025-03-15,2025,51,17,migrated,
834,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-hilton-college/,Graeme College,Hilton College,2025-03-29,2025,17,27,migrated,
835,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-bethlehem-voortrekker-hoerskool/,Graeme College,Bethlehem Voortrekker Hoerskool,2025-04-17,2025,21,10,migrated,
836,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-pretoria-boys-high-school/,Graeme College,Pretoria Boys High School,2025-04-19,2025,25,10,migrated,
837,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-st-andrews-college/,Graeme College,St Andrew's College,2025-05-10,2025,10,17,migrated,
838,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-nico-malan-high-school/,Graeme College,Nico Malan High School,2025-05-31,2025,43,42,migrated,
839,https://rugbyignite.co.za/fixture/2025/graeme-college-vs-queens-college/,Graeme College,Queen's College,2025-08-09,2025,29,26,migrated,
840,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-hudson-park-high-school/,Grey High School,Hudson Park High School,2025-03-21,2025,45,34,migrated,
841,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-michaelhouse/,Grey High School,Michaelhouse,2025-03-29,2025,28,28,migrated,
842,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-hilton-college/,Grey High School,Hilton College,2025-03-31,2025,20,7,migrated,
843,https://rugbyignite.co.za/fixture/2025/paul-roos-ginmasium-vs-grey-high-school/,Paul Roos Gimnasium,Grey High School,2025-04-12,2025,37,7,migrated,
844,https://rugbyignite.co.za/fixture/2025/pretoria-boys-high-school-vs-grey-high-school/,Pretoria Boys High School,Grey High School,2025-05-03,2025,29,37,migrated,
845,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-wynberg-boys-high-school/,Grey High School,Wynberg Boys' High School,2025-05-10,2025,27,32,migrated,
846,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-st-andrews-college/,Grey High School,St Andrew's College,2025-05-31,2025,27,28,migrated,
848,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-framesby/,Grey High School,Framesby,2025-07-26,2025,19,15,migrated,
849,https://rugbyignite.co.za/fixture/2025/grey-high-school-vs-grey-college/,Grey High School,Grey College,2025-08-02,2025,15,46,migrated,
850,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-selborne-college/,Hudson Park High School,Selborne College,2025-03-15,2025,3,12,migrated,
851,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-muir-college/,Hudson Park High School,Muir College,2025-03-29,2025,34,15,migrated,
852,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-kearsney-college/,Hudson Park High School,Kearsney College,2025-03-31,2025,31,41,migrated,
853,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-graeme-college/,Hudson Park High School,Graeme College,2025-05-24,2025,22,27,migrated,
854,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-queens-college/,Hudson Park High School,Queen's College,2025-05-31,2025,18,32,migrated,
855,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-selborne-college-2/,Hudson Park High School,Selborne College,2025-07-26,2025,26,30,migrated,
856,https://rugbyignite.co.za/fixture/2025/kingswood-college-vs-durban-high-school/,Kingswood College,Durban High School,2025-03-29,2025,20,41,migrated,
857,https://rugbyignite.co.za/fixture/2025/kingswood-college-vs-northwood-school/,Kingswood College,Northwood School,2025-03-31,2025,14,33,migrated,
858,https://rugbyignite.co.za/fixture/2025/kingswood-college-vs-hilton-college/,Kingswood College,Hilton College,2025-04-19,2025,16,33,migrated,
859,https://rugbyignite.co.za/fixture/2025/hudson-park-high-school-vs-kingswood-college/,Hudson Park High School,Kingswood College,2025-06-07,2025,26,42,migrated,
860,https://rugbyignite.co.za/fixture/2025/kingswood-college-vs-st-andrews-college/,Kingswood College,St Andrew's College,2025-06-14,2025,22,25,migrated,
861,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-hoerskool-sentraal/,Hoër Landbouskool Marlow,Hoerskool Sentraal,2025-03-01,2025,36,24,migrated,
862,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-st-andrews-college/,Hoër Landbouskool Marlow,St Andrew's College,2025-03-15,2025,25,25,migrated,
863,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-selborne-college/,Hoër Landbouskool Marlow,Selborne College,2025-03-21,2025,22,26,migrated,
864,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-hoerskool-brandwag/,Hoër Landbouskool Marlow,Hoërskool Brandwag,2025-04-12,2025,31,36,migrated,
865,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-glenwood-high-school/,Hoër Landbouskool Marlow,Glenwood High School,2025-05-03,2025,6,8,migrated,Wildeklawer 2025
866,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-dale-college/,Hoër Landbouskool Marlow,Dale College,2025-05-31,2025,40,27,migrated,
867,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-queens-college/,Hoër Landbouskool Marlow,Queen's College,2025-07-26,2025,27,30,migrated,
868,https://rugbyignite.co.za/fixture/2025/hoer-landbouskool-marlow-vs-pearson-high-school/,Hoër Landbouskool Marlow,Pearson High School,2025-08-02,2025,24,26,migrated,
869,https://rugbyignite.co.za/fixture/2025/muir-college-vs-hoerskool-brandwag/,Muir College,Hoërskool Brandwag,2025-04-19,2025,10,26,migrated,
870,https://rugbyignite.co.za/fixture/2025/muir-college-vs-nico-malan-high-school/,Muir College,Nico Malan High School,2025-04-26,2025,14,43,migrated,
871,https://rugbyignite.co.za/fixture/2025/muir-college-vs-pearson-high-school/,Muir College,Pearson High School,2025-05-24,2025,14,21,migrated,
872,https://rugbyignite.co.za/fixture/2025/muir-college-vs-grey-high-school/,Muir College,Grey High School,2025-08-09,2025,7,60,migrated,
873,https://rugbyignite.co.za/fixture/2025/muir-college-vs-graeme-college/,Muir College,Graeme College,2025-08-16,2025,26,29,migrated,
874,https://rugbyignite.co.za/fixture/2025/muir-college-vs-daniel-pienaar/,Muir College,Daniel Pienaar,2025-08-23,2025,17,17,migrated,
875,https://rugbyignite.co.za/fixture/2025/nico-malan-high-school-vs-hoerskool-outeniqua/,Nico Malan High School,Hoërskool Outeniqua,2025-03-08,2025,14,27,migrated,
876,https://rugbyignite.co.za/fixture/2025/nico-malan-high-school-vs-kingswood-college/,Nico Malan High School,Kingswood College,2025-03-15,2025,24,10,migrated,
877,https://rugbyignite.co.za/fixture/2025/nico-malan-high-school-vs-glenwood-high-school/,Nico Malan High School,Glenwood High School,2025-04-30,2025,41,39,migrated,Wildeklawer 2025
